Mean,Color,Period,Period_fit,Amplitude,Std,Autocorrelatio_ length,Beyond1Std,FluxPercentileRatioMid20,Meanvariance,MedianAbsDev,Rcs,Skew,SmallKurtosis
-7.823617745,0.231014706,3.098840415,1.97E-204,0.33775,0.214723048,0.425832,0.473466003,0.225114855,-0.027445493,0.1575,0.033156654,-0.503284546,-1.054585768
-8.256786691,0.21174188,3.044012109,2.24E-182,0.402,0.250962058,0.41794,0.47857794,0.218015666,-0.03039464,0.185,0.030470597,-0.532327437,-0.993361683
-7.984474722,0.257816234,3.586614511,1.06E-200,0.3355,0.213575846,0.767648,0.455869751,0.231595092,-0.026748891,0.173,0.032610455,-0.399578656,-1.120350086
-9.291140951,0.348288685,10.70678622,1.09E-243,0.2115,0.136933286,2.19328,0.438698916,0.225247525,-0.014738049,0.121,0.038842993,0.17000385,-1.249051982
-7.997108826,0.295871566,4.098616826,4.30E-201,0.3755,0.239799812,0.53229,0.444730077,0.234072022,-0.029985813,0.201,0.029171219,-0.306514915,-1.214937856
-7.787579983,0.340874094,3.788669939,5.04E-199,0.3495,0.223429129,0.578065,0.464499572,0.243684993,-0.028690444,0.18,0.031667559,-0.384236786,-1.164414842
-6.65274021,0.104556408,0.762856894,3.60E-84,0.23425,0.108048918,0.41794,0.273161414,0.109042553,-0.016241265,0.054,0.031527691,-0.39725521,1.364370656
-9.511036851,0.292275595,10.85851193,3.92E-238,0.3965,0.233971387,2.022702,0.394472362,0.182414698,-0.024599987,0.179,0.031700517,-0.044259441,-0.986104729
-8.086343805,0.165323463,3.392287704,1.30E-184,0.478,0.300217458,0.471112,0.452006981,0.241304348,-0.037126477,0.244,0.019402253,-0.392715774,-1.121378045
-7.931052224,0.355804477,4.044855535,4.22E-176,0.4265,0.273153508,0.600961,0.451644101,0.235436893,-0.034441017,0.226,0.024932097,-0.358950807,-1.172706499
-9.76982254,0.216363974,10.41530736,3.90E-237,0.4585,0.292546667,1.387113,0.413793103,0.220720721,-0.029943908,0.272,0.040432931,-0.102388288,-1.265582938
-8.245617438,0.252920779,3.812073378,3.76E-205,0.24025,0.154575896,0.628585,0.460854093,0.24726477,-0.018746431,0.1275,0.03120705,-0.317201824,-1.192176396
-8.287285594,0.204791396,3.073786129,1.95E-206,0.2775,0.184434586,0.462452,0.49873631,0.269158879,-0.022255126,0.146,0.027058833,-0.428605116,-1.2335381
-7.175147183,0.376892082,2.926495947,7.57E-216,0.278,0.179819485,0.456852,0.470142977,0.227443609,-0.025061435,0.146,0.043335638,-0.395858055,-1.171202483
-7.826383761,0.208233739,2.788798147,8.09E-195,0.3915,0.248938867,0.430228,0.470940171,0.201846966,-0.031807649,0.18,0.026206047,-0.597514694,-0.910715602
-7.553027853,0.130348933,1.265592215,1.92E-201,0.154,0.100367466,0.342639,0.433962264,0.289198606,-0.013288375,0.086,0.046674558,-0.012705516,-0.549888806
-7.809097725,0.19503048,2.710200177,4.43E-190,0.406,0.247795216,0.424216,0.456613311,0.21231979,-0.031731606,0.175,0.032555724,-0.569781734,-0.879832764
-8.654276667,0.194725333,4.369357876,5.47E-204,0.45875,0.304528475,0.749826,0.475,0.269058296,-0.035188207,0.252,0.040692883,-0.384666555,-1.251681071
-7.511512669,0.088979868,1.110187596,7.60E-230,0.2725,0.182717378,0.348783,0.495777027,0.288461538,-0.024324978,0.143,0.027572022,-0.387845464,-1.308618854
-7.853813849,0.212233026,3.037762489,2.96E-206,0.24,0.157540775,0.53027,0.487410072,0.259259259,-0.020059143,0.135,0.044316831,-0.304042191,-1.270097881
-6.741189394,0.428233208,2.847059111,1.31E-173,0.394,0.242180374,0.680024,0.464962121,0.198938992,-0.035925467,0.171,0.028890776,-0.595278994,-0.864327507
-8.287637437,0.144928966,2.315930501,3.02E-241,0.1875,0.12643288,0.462684,0.453625632,0.286111111,-0.0152556,0.1225,0.032530738,0.047739019,-1.408613531
-8.091579036,0.223612392,3.148407529,3.18E-219,0.236,0.153651719,0.642708,0.463229079,0.273942094,-0.01898909,0.127,0.031368386,-0.299304709,-1.133169276
-7.412196429,0.213566805,1.476965742,1.13E-199,0.2145,0.135249213,0.43662,0.438909774,0.255696203,-0.018246847,0.116,0.035760779,-0.137529488,-1.160553745
-8.137518923,0.110016361,2.043157412,6.38E-239,0.152,0.097463676,0.425832,0.452481077,0.294326241,-0.011977075,0.093,0.033127431,-0.034713082,-1.3613385
-8.024463565,0.26813951,4.032852794,9.45E-200,0.28825,0.184419939,0.638748,0.434591747,0.258122744,-0.022982214,0.159,0.032179135,-0.225291046,-1.164196141
-6.418427234,0.554851629,2.053931434,5.09E-149,0.17725,0.098566869,0.319374,0.332765957,0.232081911,-0.015356857,0.076,0.06634538,0.073916172,0.381892595
-8.869056571,0.101104096,3.115980673,2.34E-238,0.192,0.130394145,0.581305,0.489120975,0.278074866,-0.014702144,0.117,0.04657526,-0.200467435,-1.376099681
-9.635553406,0.323457967,12.64064761,1.31E-224,0.5255,0.302874971,2.426907,0.382674516,0.165979381,-0.031433064,0.247,0.040039522,-0.312310829,-0.931823732
-8.098625424,0.167390857,2.992688527,3.75E-213,0.2385,0.151865251,0.533505,0.448305085,0.23956044,-0.018751979,0.12,0.041369294,-0.432907161,-1.094622962
-5.630008507,0.987798433,0.997264408,4.38E-42,0.80725,0.468506737,0.107557,0.229678639,0.077190542,-0.083215991,0.157,0.065765849,1.348903505,0.885826925
-7.856253333,0.298716275,3.197774355,4.39E-172,0.39575,0.249976564,0.40794,0.463809524,0.229057592,-0.031818801,0.186,0.042476312,-0.55128352,-0.973633151
-7.704799629,0.267517951,1.975201082,1.04E-204,0.123,0.079805415,0.610662,0.447124304,0.277056277,-0.010357883,0.073,0.044215675,0.131221871,-1.202697684
-7.797598346,0.290565325,2.989385999,3.02E-194,0.31075,0.203463755,0.722535,0.474264706,0.242975207,-0.026093131,0.156,0.040805808,-0.450823978,-1.179180967
-7.900115493,0.193760556,2.744683968,1.05E-163,0.5395,0.34045918,0.41794,0.473239437,0.19138756,-0.043095469,0.228,0.025896607,-0.665867669,-0.805328995
-9.415641509,0.360067674,12.19185572,2.34E-225,0.4875,0.275112742,1.682416,0.404802744,0.201954397,-0.029218693,0.2015,0.041194448,-0.355161334,-0.677526124
-8.148965858,0.299724244,4.15395342,6.28E-180,0.44,0.269438418,0.61191,0.434860737,0.204275534,-0.033064124,0.211,0.03107235,-0.366651379,-1.038448332
-7.981380629,0.215331518,3.381201231,5.22E-216,0.23525,0.153024338,0.424216,0.462192014,0.271300448,-0.019172665,0.128,0.03308877,-0.34442095,-1.269241208
-8.571772612,0.256326812,4.992997148,5.05E-217,0.288,0.179985281,0.938439,0.396449704,0.213523132,-0.02099744,0.147,0.029466041,-0.085549927,-1.217155177
-7.10085119,0.441003426,3.027618439,2.60E-196,0.3805,0.245070497,0.642708,0.465136054,0.238227147,-0.034512834,0.1915,0.040108131,-0.319392315,-0.809530222
-8.308921875,0.229131596,4.955991785,9.60E-184,0.472,0.297391645,0.96338,0.438419118,0.202393906,-0.035791845,0.259,0.021953426,-0.223961491,-1.178349368
-8.239659389,0.194370567,3.21152528,1.44E-199,0.317,0.206681856,0.4706,0.465502183,0.245901639,-0.025083786,0.16,0.023845047,-0.44979066,-1.161497042
-7.449333034,0.038475537,1.100848214,3.89E-202,0.3105,0.200656368,0.251434,0.460502693,0.24278438,-0.026936152,0.1795,0.038745242,-0.251745312,-1.277313998
-6.838274746,0.164400757,0.768294085,4.32E-190,0.2115,0.126063716,0.243484,0.434782609,0.236074271,-0.018435018,0.093,0.035794953,-0.439554677,-0.993131513
-9.125566667,0.241793264,7.395693376,5.05E-208,0.347,0.220835843,1.295558,0.408547009,0.25074184,-0.024199685,0.184,0.025240545,0.036647064,-1.131064745
-8.664335289,0.104378747,2.775897311,2.73E-250,0.2295,0.159444025,0.657984,0.491198659,0.298206278,-0.018402338,0.155,0.053494697,-0.125178282,-1.449062329
-8.069149333,0.20053261,3.510522962,3.89E-192,0.35525,0.226838642,0.636515,0.465777778,0.224817518,-0.028111841,0.18,0.039359878,-0.414420082,-1.13446416
-8.742026009,0.102800823,3.892549225,1.60E-123,0.358,0.194153562,0.640206,0.367713004,0.128440367,-0.022209218,0.138,0.039160646,-0.244227097,-0.690305914
-9.404247432,0.208343985,7.706172957,6.37E-207,0.476,0.302019186,1.206689,0.446061644,0.286956522,-0.032115189,0.275,0.033560351,-0.083392722,-1.249910292
-7.979140291,0.071463634,1.516501249,6.23E-233,0.20675,0.140142092,0.430228,0.494439692,0.274559194,-0.017563558,0.123,0.041746726,-0.268740001,-1.356221597
-7.014767773,0.186918186,1.108724683,3.70E-196,0.19725,0.124381557,0.259792,0.462559242,0.265582656,-0.017731386,0.101,0.03138816,-0.318407003,-1.200507657
-7.904979331,0.097814555,2.654477551,4.80E-160,0.50825,0.316961175,0.412362,0.473425197,0.180143296,-0.040096395,0.2065,0.024073479,-0.712952482,-0.733802275
-8.345249764,0.148076214,3.652133544,3.79E-180,0.418,0.269983989,0.83588,0.477851084,0.236386139,-0.032351816,0.211,0.029787872,-0.442471808,-1.135042462
-8.495631402,0.111916093,2.468428007,1.26E-240,0.1035,0.069110719,0.577835,0.47691016,0.31122449,-0.008134854,0.066,0.032449671,-0.077580147,-1.407709777
-8.832942149,0.195886292,3.755472036,4.47E-209,0.199,0.127761893,0.87324,0.455463728,0.213903743,-0.014464251,0.107,0.042165168,-0.341507336,-1.045965753
-8.393488927,0.148734347,3.449768049,1.07E-191,0.45875,0.288879438,0.53229,0.46592845,0.227375566,-0.034417087,0.2185,0.019473528,-0.501156598,-1.019545261
-7.671780533,0.256509364,3.250704289,6.66E-172,0.389,0.239583658,0.389144,0.451790634,0.230040595,-0.031229212,0.184,0.0403933,-0.482582688,-0.990069099
-7.980364583,0.214912782,2.114642091,2.37E-179,0.2,0.123455788,0.38493,0.388541667,0.238356164,-0.015469943,0.112,0.034863242,0.030382233,-1.110000587
-7.896821918,0.18483064,3.223205203,2.06E-119,0.38325,0.245765059,0.548924,0.47260274,0.231923602,-0.031122021,0.1875,0.037779324,-0.452020752,-0.995990252
-8.009705479,0.125134378,2.574929351,2.12E-179,0.5885,0.371229947,0.462268,0.482876712,0.190184049,-0.046347515,0.252,0.023574783,-0.659977376,-0.843255121
-7.121582474,0.255092225,1.41760171,1.35E-150,0.20025,0.106977601,0.371217,0.35652921,0.175595238,-0.015021605,0.075,0.065392159,-0.380492475,-0.29910329
-8.155653219,0.14915067,2.158464951,1.15E-238,0.209,0.141932626,0.51036,0.477253219,0.288557214,-0.017402975,0.136,0.029065244,-0.092103245,-1.423207852
-8.765695572,0.259612919,6.676906724,3.69E-196,0.38375,0.245875646,1.46279,0.409594096,0.237333333,-0.028049759,0.212,0.033536642,0.076359561,-1.233606701
-8.70556803,0.406797354,8.361309679,4.04E-189,0.33025,0.208117337,1.24121,0.369172217,0.2416,-0.023906233,0.168,0.036942124,0.218218448,-1.17295014
-7.720737158,0.272813606,3.275411542,3.17E-221,0.25925,0.173132898,0.578065,0.490582192,0.273453094,-0.0224244,0.1495,0.023278853,-0.322931521,-1.298847529
-9.362174457,0.113835712,4.654440646,1.59E-231,0.132,0.088783903,0.851664,0.473288815,0.257936508,-0.009483257,0.08,0.040396573,-0.35940741,-0.871442646
-5.753461872,-0.332143963,2.143693304,2.47E-11,0.2225,0.108335127,0.104271,0.199306759,0.072727273,-0.018829555,0.035,0.026474839,-0.467792614,6.7109703
-7.453330443,-0.359717245,2.321805616,2.71E-85,0.4655,0.204375131,0.223473,0.09344894,0.061654135,-0.027420645,0.0555,0.028427991,2.770635975,7.665578655
-7.157751148,-0.338764355,6.412033362,5.93E-57,0.1605,0.068654159,0.61191,0.107438017,0.088888889,-0.009591582,0.025,0.037428415,2.432688187,6.956884203
-5.154272134,0.468276885,3.142451769,1.30E-35,0.2015,0.098693556,0.43662,0.233923579,0.118032787,-0.019147913,0.05,0.061888077,0.352404104,4.311596109
-4.674663586,0.391666483,12.68456639,7.00E-92,0.31,0.16268202,0.48169,0.27818854,0.170974155,-0.034800797,0.104,0.04759512,-0.062416396,1.24799659
-7.995538601,0.093704269,0.652674151,4.06E-134,0.134,0.077542814,0.114213,0.211625795,0.115226337,-0.00969826,0.034,0.032565396,1.165584027,0.785007507
-9.766272502,-0.498691289,1.49771605,7.42E-128,0.13725,0.077272017,0.208542,0.174236168,0.058823529,-0.00791213,0.019,0.083820281,1.521863328,1.516944789
-7.905180688,-0.348177837,2.336763076,3.71E-99,0.168,0.082972011,0.48169,0.136711281,0.091872792,-0.010495903,0.031,0.036007478,1.894916624,3.447411787
-4.929672662,0.177651213,7.004124034,4.14E-63,0.441,0.197092871,0.377151,0.154676259,0.0921875,-0.039980925,0.077,0.031753924,1.482234073,5.495811975
-6.016947834,-0.400410199,3.247929755,2.69E-16,0.21275,0.091801095,0.11765,0.161803714,0.087452471,-0.015257087,0.033,0.035869421,1.489146835,6.683865809
-7.38997708,-0.494246378,1.394546773,3.47E-84,0.20025,0.096981814,0.231342,0.134125637,0.044164038,-0.013123426,0.02,0.032663058,2.31587772,4.842593543
-5.026413103,-0.188803955,0.475880878,4.40E-51,0.41275,0.222804366,0.124121,0.196542311,0.107828656,-0.044326712,0.098,0.057357041,1.096288986,3.189434253
-6.726758261,-0.400259604,3.366389175,3.89E-38,0.2525,0.119645995,0.210302,0.166086957,0.070528967,-0.017786576,0.037,0.066180642,0.826452386,4.384328768
-7.752770085,-0.333127724,4.246708258,4.04E-89,0.51925,0.226800008,0.342639,0.085470085,0.053380783,-0.029254061,0.06,0.024049555,2.975512288,8.522527424
-6.101375926,-0.415581998,0.771288474,1.18E-54,0.16325,0.082487605,0.13301,0.193518519,0.074509804,-0.013519509,0.028,0.033890926,0.097172676,12.3103185
-5.671269653,0.198106422,0.69416132,2.34E-42,0.2845,0.134309099,0.109699,0.177514793,0.076233184,-0.023682369,0.049,0.031816527,0.519558085,8.608533426
-6.743358705,-0.062058616,12.25587897,1.05E-65,0.5095,0.205952498,0.371217,0.072615923,0.096078431,-0.030541531,0.065,0.062236273,3.158727436,11.01611484
-6.763590949,0.837706638,79.27767935,5.45E-175,0.1985,0.105191672,1.484769,0.292428198,0.186046512,-0.015552637,0.072,0.058477456,0.612642715,-0.017868521
-4.352365134,-0.12014517,1.702585691,6.19E-23,0.726,0.315525305,0.235556,0.1934085,0.069164265,-0.072495137,0.112,0.035792297,0.63807797,3.70675389
-4.810277211,0.711008863,22.55690877,5.30E-100,0.434,0.228158641,1.14213,0.218537415,0.13,-0.047431495,0.1225,0.050693995,0.853013664,2.654779104
-8.218006404,-0.393571412,0.87858764,4.63E-106,0.13675,0.076130233,0.240845,0.168344007,0.043650794,-0.009263832,0.015,0.026133387,1.71696052,1.821668907
-6.383845749,-0.318497697,0.477368641,8.44E-117,0.1825,0.096691776,0.123114,0.270815074,0.125401929,-0.015146321,0.053,0.04429592,0.797073418,1.087927184
-4.589666376,0.470542885,8.807054808,3.97E-62,0.5825,0.259499906,0.319374,0.172473868,0.095061728,-0.056540037,0.103,0.053063188,0.865632711,5.626631273
-7.331406165,-0.411551093,2.093685646,5.62E-93,0.188,0.086292625,0.438656,0.126019946,0.100671141,-0.011770269,0.041,0.037919573,1.752044843,3.874657694
-6.764028571,-0.406273708,2.312328178,1.56E-52,0.11825,0.056879208,0.240845,0.17235023,0.067357513,-0.008409073,0.017,0.035927515,1.494006403,3.046999098
-6.029810606,0.327166405,21.92889812,1.18E-147,0.253,0.133779363,1.290684,0.21969697,0.122494432,-0.022186329,0.0755,0.063098581,0.983261057,0.86637614
-6.637346284,-0.406240025,0.819929067,8.38E-100,0.5095,0.240073117,0.210302,0.126689189,0.056728232,-0.036170045,0.055,0.042137373,2.347171935,5.320934299
-8.019053219,-0.336033688,1.11607369,2.72E-18,0.07975,0.037929964,0.115567,0.145064378,0.071428571,-0.00472998,0.011,0.095290678,1.920930054,4.938427574
-5.821403571,-0.314877942,0.567169761,2.09E-56,0.24525,0.118613213,0.128009,0.175892857,0.07654321,-0.020375363,0.041,0.051401018,1.481558004,3.429103364
-7.889304826,-0.429430079,2.767121726,5.63E-108,0.089,0.042660468,0.537785,0.248094835,0.139705882,-0.00540738,0.026,0.049562145,0.976680718,1.656652355
-5.191110733,-0.234833505,2.392660613,3.53E-21,0.39075,0.183989189,0.212916,0.201873935,0.077181208,-0.035443126,0.0635,0.054819559,-0.276191183,6.276172262
-6.492363229,-0.384228315,0.483700855,1.03E-97,0.116,0.064823125,0.125683,0.239461883,0.139175258,-0.009984519,0.033,0.030763411,0.410914544,3.062373669
-7.055327475,0.762199336,61.37231932,2.39E-181,0.13875,0.079151981,11.07887,0.37372803,0.231707317,-0.011218754,0.062,0.096673772,0.262408027,-0.785332635
-7.319974093,-0.468071376,0.755611982,6.44E-166,0.2285,0.135616443,0.106458,0.218480138,0.08716707,-0.018526902,0.048,0.045645615,1.166560448,0.105468892
-4.532032741,0.298440003,4.691102569,2.64E-39,0.42,0.199524495,0.618543,0.25070159,0.121118012,-0.044025387,0.109,0.056226634,-0.314465059,2.367432232
-6.061626463,-0.432134225,0.795511201,1.33E-110,0.294,0.157070366,0.127303,0.208820882,0.064202335,-0.025912248,0.045,0.046819313,0.892518052,2.580745736
-4.587471843,0.161082621,2.338211918,1.80E-56,0.519,0.2404645,0.537785,0.191979522,0.089049338,-0.052417651,0.097,0.041961338,1.05383046,4.503971677
-6.054113891,-0.317378289,1.491154314,1.10E-35,0.5135,0.231601449,0.228426,0.076790336,0.04130809,-0.038255218,0.031,0.053115447,3.953012686,16.9044625
-6.891326014,-0.436201905,1.912766684,1.16E-67,0.2195,0.104536292,0.106458,0.130067568,0.041208791,-0.015169256,0.02,0.043802037,2.209859433,4.739889777
-6.242488255,-0.388966669,0.915939537,8.94E-96,0.3595,0.176761997,0.107118,0.160234899,0.043859649,-0.028315952,0.035,0.037678848,1.842814129,4.175885796
-7.428859129,-0.332873056,2.271871659,1.02E-79,0.3725,0.175589774,0.456852,0.121408712,0.065292096,-0.02363617,0.044,0.039975328,2.347824501,5.150801582
-7.077055315,-0.447491431,0.400205895,4.46E-149,0.3,0.167790173,0.102072,0.210890233,0.132246377,-0.023709038,0.086,0.038149593,1.011021919,0.850014158
-4.864965017,-0.181513798,3.145982412,1.87E-36,0.76475,0.324548959,0.107118,0.113481229,0.053266332,-0.066711468,0.0695,0.02964082,2.300823895,8.779161838
-6.533143101,-0.32935839,0.696112504,8.70E-69,0.1405,0.074456417,0.115671,0.180579216,0.078512397,-0.011396722,0.028,0.050069628,1.258117565,2.661654965
-5.746531328,-0.26145965,1.263600175,1.58E-59,0.239,0.117967747,0.106458,0.166248956,0.05955335,-0.020528514,0.035,0.05265999,1.460732126,3.723637404
-6.935750229,-0.400729561,3.892474235,3.68E-44,0.28025,0.121160268,0.48169,0.08600183,0.039267016,-0.017468949,0.023,0.023672326,3.308656889,11.31751946
-6.718974813,-0.249278672,1.72277722,7.62E-80,0.3115,0.140730551,0.41794,0.10261194,0.075848303,-0.020945242,0.043,0.019982205,2.423686599,5.931506099
-6.47424329,0.750282363,56.92364693,2.26E-160,0.1805,0.096136333,2.264174,0.297835498,0.171428571,-0.014849045,0.067,0.070366531,0.46721943,-0.044745908
-7.946123939,-0.50687954,1.170949446,6.94E-104,0.10975,0.056837659,0.109664,0.179966044,0.081967213,-0.007152878,0.019,0.055337163,1.566932562,2.066326908
-6.775814244,-0.363310727,1.775581372,2.06E-73,0.12,0.057198161,0.21831,0.193455245,0.083743842,-0.008441518,0.022,0.034816451,1.468758746,2.188015435
-7.451289211,-0.371687061,1.136585341,2.50E-158,0.228,0.132889857,0.235556,0.200362647,0.065217391,-0.017834479,0.04,0.037478819,1.328473879,0.580029058
-7.572862511,0.435448143,0.138773299,6.38E-84,0.32725,0.205326889,0.107118,0.245089667,0.175324675,-0.027113511,0.109,0.053101596,0.83392647,-0.583444041
-7.119401575,-0.328519312,0.705035675,8.72E-133,0.1785,0.101231596,0.107118,0.198600175,0.101851852,-0.014219116,0.039,0.037512794,1.267932761,0.671777545
-4.727730508,0.242436158,9.565005327,2.38E-89,0.596,0.27755737,0.348783,0.203389831,0.108108108,-0.058708374,0.127,0.055603087,0.895401846,3.089020652
-6.000767377,0.276929885,25.58783219,1.39E-31,0.2365,0.110818283,0.340012,0.130676552,0.073417722,-0.018467352,0.039,0.067434744,1.443118091,4.290585228
-7.914991533,-0.542532886,1.238431936,5.73E-69,0.135,0.060801519,0.107118,0.125317528,0.066964286,-0.007681817,0.023,0.05658059,2.117648073,4.908874859
-6.978789295,-0.399537298,0.360379142,4.40E-157,0.12225,0.07362074,0.115671,0.254885302,0.179372197,-0.010549214,0.04,0.037911148,0.763227378,-0.494368075
-6.179066498,-0.319525751,0.655500104,2.87E-160,0.3275,0.192647638,0.102917,0.222222222,0.110738255,-0.031177466,0.078,0.029198286,1.158086626,0.322493788
-6.234611915,-0.228005343,1.882586618,1.77E-39,0.54525,0.25934798,0.308715,0.091914894,0.045521292,-0.041598095,0.043,0.040430662,3.678927162,15.92526986
-5.454496234,-0.232191436,1.598495719,1.08E-64,0.302,0.145224521,0.20897,0.18173258,0.063655031,-0.026624736,0.044,0.029773319,1.398560325,3.231502818
-6.211261415,-0.34697867,1.93796312,2.78E-45,0.1385,0.06606208,0.116261,0.217547001,0.089622642,-0.010635856,0.026,0.040351214,1.204441816,3.619376207
-6.007194357,-0.365009967,0.879737644,1.01E-57,0.213,0.096540698,0.436285,0.161964472,0.109792285,-0.016070846,0.042,0.050783222,1.772415828,3.678843204
